x,y,z
-160,32767,-13681
967,32767,-11908
1356,32767,-10734
1377,32767,-10050
1635,32335,-9439
2090,30091,-8570
2395,27414,-7612
2389,24892,-6734
2098,22848,-6309
1405,21813,-6326
1066,21215,-5978
1125,20453,-5433
856,19375,-4818
539,17889,-4187
497,16310,-3252
633,14981,-2182
453,14002,-1362
-188,13323,-917
-773,12711,-348
-939,12103,-114
-625,12091,-217
-715,12801,-575
-957,12971,-520
-868,12160,-174
-927,10581,474
-1254,8581,1044
-1204,6840,1523
-1151,5460,2001
-948,4107,2541
-772,3130,2681
-804,2501,2665
-907,2226,2640
-462,1998,2789
208,1828,2778
704,1813,2722
1072,1372,2809
932,504,2980
524,-324,3236
-20,-769,3673
-414,-768,3978
-899,-20,4010
-1591,1115,3905
-2440,2003,3604
-3067,2726,3314
-3451,3555,3021
-3496,4692,2482
-3489,5518,2646
-2546,5370,3313
-1301,5462,3940
-990,6086,4154
-1893,6792,3709
-3037,7840,2571
-3805,9247,1221
-4212,10265,306
-3435,10695,253
-1941,10496,501
-134,9663,817
1112,8707,1154
1540,9416,669
1244,12641,-1011
806,16028,-3105
783,18959,-4804
378,20705,-5599
-70,20420,-5447
208,20818,-4827
1578,22208,-4422
2311,24270,-4258
1844,26530,-5003
894,28471,-6100
178,30086,-7488
-430,31754,-8984
-528,32767,-10494
-296,32767,-12031
-270,32746,-13687
-384,32767,-15268
-221,32767,-15783
209,32767,-15299
787,32767,-14247
1602,32767,-12659
2581,32767,-10755
3040,31767,-9266
3203,28603,-8025
3449,25704,-7018
3597,23877,-6461
3384,23033,-6330
2766,22893,-6448
2175,22379,-6418
1909,21110,-5798
1647,19873,-5203
832,19175,-4986
-238,18539,-4626
-848,17670,-4149
-955,16512,-3420
-419,15196,-2373
18,13788,-1477
40,12424,-826
-258,11342,-380
-548,10771,-238
-886,11023,-485
-913,11722,-993
-842,12315,-1092
-1041,11928,-964
-862,10138,-82
-534,7726,1011
-364,5709,1875
-780,4300,2209
-1478,3029,2229
-1696,1995,2481
-1561,1769,2575
-1062,2105,2698
-365,2442,2652
285,2423,2639
503,2084,2526
180,1658,2576
-379,1029,2802
-900,330,3110
-954,114,3552
-599,394,3788
-310,1167,3988
-573,2028,4095
-1117,2961,3784
-2190,4110,3309
-3260,4906,2800
-3868,5661,2067
-3684,6993,1605
-3082,8146,1308
-2399,8440,1162
-1879,7425,1623
-894,5971,2575
-269,5580,3092
-744,6427,2416
-1501,7993,1660
-2515,9116,741
-2768,10390,-253
-2302,11834,-772
-579,11836,-702
1343,12169,-588
1973,12797,-849
2173,14232,-1533
2447,17735,-2499
2055,19455,-3393
1988,21969,-4202
1956,25036,-5081
2052,27427,-5287
1996,28815,-5413
1491,29747,-5811
966,30353,-6312
709,30855,-6721
257,31584,-6904
-134,32451,-7370
-342,32767,-8218
166,32767,-9123
773,32759,-10079
1476,32767,-10807
1836,32767,-11276
1641,32767,-11473
1644,32767,-10956
1745,32767,-10133
1767,32716,-9326
1873,31552,-8704
2148,29416,-7895
2406,27415,-6947
2141,25639,-6223
1340,24002,-5782
519,22491,-5471
238,21316,-5181
25,20667,-4956
-243,20028,-4756
-604,19041,-4473
-997,17703,-4212
-1531,16521,-3781
-1861,15523,-3065
-1548,14762,-2447
-1221,14275,-2050
-746,13948,-2028
-750,14147,-2454
-1044,14088,-2470
-931,13020,-1964
-1189,11440,-1344
-1372,9454,-761
-1290,7604,-168
-1194,6125,583
-939,4799,1245
-703,3617,1873
-892,2478,2279
-861,1426,2723
-565,456,3136
-501,228,3455
-434,491,3665
-151,593,3677
-250,430,3640
-273,-379,3761
-146,-1447,4088
-126,-2348,4479
-393,-2585,4523
-801,-2002,4139
-1622,-773,3744
-2501,300,3431
-3062,899,3128
-3366,1737,2731
-3375,2695,2633
-2848,3323,2750
-2228,3948,2859
-1840,4643,2916
-1570,5271,2918
-1474,5782,2652
-1723,6269,2075
-2346,6930,1515
-3009,7856,1151
-3244,9163,501
-3234,10542,-362
-2439,11881,-1527
-1548,12698,-2344
304,13698,-2349
1992,14638,-2212
3099,15912,-2372
3623,17996,-3055
2914,20038,-4042
2188,20957,-5398
1666,23180,-6264
2047,25428,-6437
2023,26847,-6252
1186,27967,-6089
594,28844,-6263
653,30520,-6857
619,32762,-8567
501,32767,-10844
503,32731,-13237
908,32763,-14655
1697,32767,-14860
2150,32766,-14319
2081,32767,-13738
1615,32767,-13568
1819,32767,-12826
2679,32767,-12035
3389,32741,-11000
3837,31118,-10215
4082,27547,-9438
4281,24635,-8613
4091,23015,-7979
3433,21811,-7699
2614,20454,-7298
1920,19050,-6616
1396,17692,-5894
908,16440,-5254
760,15057,-4540
857,13610,-3609
776,12261,-2611
447,11084,-1773
-92,9759,-927
-772,8329,-156
-1339,6867,339
-1829,5569,996
-2057,4403,1671
-2120,3245,2259
-2091,2446,2822
-2265,2317,3134
-2815,2707,3459
-3059,2567,4206
-3297,1630,4517
-3849,337,4728
-4134,-575,5007
-3739,-916,5116
-3103,-717,4963
-2358,-283,4633
-1507,-114,4454
-726,-193,4603
-71,-279,4757
150,-244,4825
27,44,4521
-388,893,4044
-1166,2060,3471
-1549,2925,3057
-1607,3708,2824
-1428,4515,2494
-953,4980,2294
-426,5159,2639
193,5633,2784
472,6426,2795
53,7218,2327
-1125,7386,1661
-1864,7412,832
-1791,7758,-104
-1266,8721,-737
-666,9898,-903
-179,11439,-1524
118,13319,-1993
58,15501,-2347
-387,16564,-2995
-694,17332,-3227
-276,19212,-2758
-878,19956,-3095
-753,21986,-2967
-243,25123,-3024
-160,27658,-3093
-456,29860,-3840
-1234,32238,-5570
-2047,32767,-7810
-2331,32757,-10225
-2018,32751,-12681
-1578,32767,-14464
-1096,32767,-15340
-905,32767,-15288
-790,32767,-14427
-689,32767,-12741
-190,32767,-10770
451,32533,-9087
632,30478,-8088
832,27868,-7382
1021,25546,-6606
1031,23446,-5784
680,21803,-5339
34,21095,-5575
-521,21385,-6196
-571,21529,-6399
-553,20913,-6191
-281,19478,-5381
186,17447,-4300
467,15576,-3334
583,14113,-2560
338,12810,-1880
-115,11499,-1131
-343,9791,122
-95,8295,1082
153,8452,779
-344,10079,377
-873,10849,328
-1177,9998,624
-1641,8339,1319
-2178,6536,2188
-2334,4704,2826
-2180,3169,3313
-1637,2105,3865
-797,1404,4307
-142,1066,4443
321,1150,4142
528,1474,3543
769,1724,3149
976,1532,3157
963,928,3212
776,221,3222
464,-287,3050
116,-413,3102
-140,230,3161
-551,1467,2969
-922,2579,2807
-1138,3762,2347
-1663,5471,1487
-2068,7108,1007
-1859,7652,1048
-1742,7133,1818
-1588,6771,2674
-1011,6784,2993
-779,7905,2975
-1256,9714,2392
-2033,10911,769
-2781,11738,-868
-2066,12070,-1605
-407,12149,-1679
245,12675,-1689
771,13702,-1979
1252,15187,-2175
770,17747,-2977
115,20148,-4168
163,22155,-4753
-881,22764,-4720
-1287,24105,-4457
-1260,25671,-4798
-830,27617,-5079
-619,29218,-4932
-467,30404,-4997
-758,31511,-5369
-1494,32735,-5939
-2662,32767,-6915
-4053,32748,-8089
-5578,32764,-9312
-6566,32767,-10316
-6962,32767,-10823
-6648,32767,-10814
-5584,32767,-10333
-3925,32675,-9330
-2356,30903,-8234
-1075,27921,-7208
-94,25370,-6107
704,23114,-4918
1222,21197,-3775
1204,19564,-2820
652,18253,-2257
15,17064,-1945
-609,16390,-1702
-1178,16083,-1814
-1199,15815,-1907
-641,15476,-1716
-89,15027,-1267
308,14551,-868
292,14198,-684
204,13918,-667
-172,13974,-1035
-595,13903,-1328
-651,12972,-1137
-630,11257,-680
-497,9017,-11
-369,6974,799
-175,5261,1330
93,3673,1882
200,2454,2281
121,1595,2613
108,1089,2694
413,965,2581
762,1273,2131
918,1399,2089
713,944,2456
438,201,2895
8,-561,3298
-413,-804,3717
-906,-437,4045
-1622,271,3644
-2666,1275,2991
-3250,2060,2594
-3752,2925,2319
-4078,3796,2131
-4267,4836,1901
-3939,5912,1811
-2999,7138,2396
-2175,7879,2688
-1782,8277,2508
-1898,8746,2072
-1930,9557,1191
-1400,11136,65
-1008,13678,-1318
-857,16194,-2949
-629,17893,-4455
137,19563,-5518
1779,21737,-6053
2474,22013,-5894
3221,22921,-5391
3175,24823,-5488
2649,26746,-5752
1761,27388,-5947
1105,27458,-5606
920,27741,-5081
895,28978,-4776
792,30774,-4961
694,32445,-5347
30,32767,-6042
-1129,32759,-6914
-2420,32757,-7940
-3245,32767,-8975
-3556,32767,-9690
-3448,32767,-9706
-2656,32767,-9407
-1553,32231,-8594
-318,29952,-7456
871,27567,-6483
1888,25588,-5516
2323,23605,-4713
2252,21785,-4153
1941,20330,-3845
1314,19421,-3640
765,18691,-3318
415,17801,-2844
89,17098,-2614
-204,16564,-2298
-145,15793,-2027
7,15089,-1634
-47,14473,-1545
-79,13989,-1456
-202,13510,-1302
-535,13147,-1284
-1021,12559,-1324
-1476,11796,-1308
-1509,10851,-1172
-1177,9888,-722
-738,8894,-6
-629,7960,621
-793,6694,1491
-1198,5516,2380
-1509,4642,2732
-1594,4047,3095
-1681,3634,3382
-1840,3418,3200
-2145,3379,3005
-1988,2790,3342
-1244,1470,3980
-483,179,4925
186,-755,5879
190,-996,6331
-438,-826,5926
-1428,-155,5113
-2173,999,4378
